2358	Cluj	ASOCIATIA "EXCLUSIV" CLUJ-NAPOCA	364146637	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2359	Cluj	SCOALA GIMNAZIALA LUNA, COM. LUNA	120439603	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2360	Cluj	SCOALA GIMNAZIALA CIURILA, COM. CIURILA	120439196	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2361	Cluj	SCOALA GIMNAZIALA "STEFAN MICLE" FELEACU, COM. FELEACU	120439328	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2362	Cluj	SCOALA PRIMARA FIZESU GHERLII, COM. FIZESU GHERLII	120439354	Unitate de învăţământ	Şcoala cu clasele I-IV	Scoală primară (clasele I-IV)	Unitate de învăţământ	Şcoala cu clasele I-IV
2363	Cluj	SCOALA GIMNAZIALA "ADY ENDRE" SANCRAIU, COM. SANCRAIU	120440080	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2364	Cluj	LICEUL TEHNOLOGIC CUZDRIOARA, COM. CUZDRIOARA	120440432	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2365	Cluj	SCOALA GIMNAZIALA CATCAU, COM. CATCAU	120439160	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2366	Cluj	SCOALA GIMNAZIALA "SIMION BALINT" COPACENI, COM. SANDULESTI	120440523	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2367	Cluj	LICEUL TEHNOLOGIC "VLADEASA" HUEDIN	120438506	Unitate de învăţământ	Grup şcolar industrial	Grup şcolar	Unitate de învăţământ	Grup şcolar industrial
2368	Cluj	SCOALA GIMNAZIALA "BORBELY JOZSEF" SAVADISLA, COM. SAVADISLA	120440030	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2369	Cluj	CLUBUL COPIILOR GHERLA	121121033	Unitate de învăţământ	Clubul copiilor	Club al elevilor, palat al copiilor	Unitate de învăţământ	Clubul copiilor
2370	Cluj	SCOALA GIMNAZIALA MAGURI RACATAU, COM. MAGURI RACATAU	120439639	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2371	Cluj	COLEGIUL TEHNIC "VICTOR UNGUREANU" CAMPIA TURZII	120776958	Unitate de învăţământ	Colegiu Tehnic	Colegiu	Unitate de învăţământ	Colegiu Tehnic
2372	Cluj	GRADINITA CU PROGRAM PRELUNGIT "LICURICI" CLUJ-NAPOCA	120447272	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2373	Cluj	SCOALA GIMNAZIALA "MIHAI EMINESCU" DEJ	120438415	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2374	Cluj	GRADINITA REFORMATA CU PROGRAM PRELUNGIT NR. 1 "CSEMETE" CLUJ-NAPOCA	123036103	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2375	Cluj	SCOALA GIMNAZIALA "MIHAI VODA" MIHAI VITEAZU,COM. MIHAI VITEAZU	120440509	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2376	Cluj	SCOALA GIMNAZIALA ICLOD, COM. ICLOD	120439512	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2377	Cluj	GRADINITA SPECIALA CLUJ-NAPOCA	123003584	Unitate de învăţământ	Gradiniţă specială pentru copii cu deficienţe (handicap)	Şcoală specială	Unitate de învăţământ	Gradiniţă specială pentru copii cu deficienţe (handicap)
2378	Cluj	SCOALA GIMNAZIALA "ION AGARBICEANU" CLUJ-NAPOCA	120438312	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2379	Cluj	COLEGIUL TEHNIC ENERGETIC CLUJ-NAPOCA	120773906	Unitate de învăţământ	Colegiu Tehnic	Colegiu	Unitate de învăţământ	Colegiu Tehnic
2380	Cluj	SCOALA GIMNAZIALA MOLDOVENESTI, COM. MOLDOVENESTI	120439782	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2381	Cluj	LICEUL DE ARTE VIZUALE "ROMULUS LADEA" CLUJ-NAPOCA	121315529	Unitate de învăţământ	Liceu de artă	Liceu	Unitate de învăţământ	Liceu de artă
2382	Cluj	SCOALA GIMNAZIALA "HOREA" CLUJ-NAPOCA	120438374	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2383	Cluj	LICEUL DE COREGRAFIE SI ARTA DRAMATICA "OCTAVIAN STROIA" CLUJ-NAPOCA	121315531	Unitate de învăţământ	Liceu de artă	Liceu	Unitate de învăţământ	Liceu de artă
2384	Cluj	SCOALA GIMNAZIALA "IOAN BOB" CLUJ-NAPOCA	120440535	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2385	Cluj	GRADINITA CU PROGRAM PRELUNGIT "PARFUM DE TEI" CLUJ-NAPOCA	120447155	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2386	Cluj	LICEUL GRECO-CATOLIC "INOCHENTIE MICU" CLUJ-NAPOCA	123001079	Unitate de învăţământ	Seminar teologic	Liceu	Unitate de învăţământ	Seminar teologic
2387	Cluj	GRADINITA CU PROGRAM PRELUNGIT "POIANA CU CASTANI" TURDA	120444103	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2388	Cluj	GRADINITA CU PROGRAM PRELUNGIT "POIENITA" CLUJ-NAPOCA	120990205	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2389	Cluj	LICEUL TEORETIC "ONISIFOR GHIBU" CLUJ-NAPOCA	120437942	Unitate de învăţământ	Liceu teoretic	Liceu	Unitate de învăţământ	Liceu teoretic
2390	Cluj	SCOALA GIMNAZIALA "AVRAM IANCU" DEJ	120440602	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2391	Cluj	SCOALA GIMNAZIALA "LIVIU REBREANU' CLUJ-NAPOCA	120443501	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2392	Cluj	COLEGIUL "EMIL NEGRUTIU" TURDA	120844602	Unitate de învăţământ	Colegiu Tehnic	Colegiu	Unitate de învăţământ	Colegiu Tehnic
2393	Cluj	LICEUL CU PROGRAM SPORTIV CLUJ-NAPOCA	120443472	Unitate de învăţământ	Liceu de educaţie fizică şi sport	Liceu	Unitate de învăţământ	Liceu de educaţie fizică şi sport
2394	Cluj	LICEUL TEHNOLOGIC "SOMES" DEJ	121224952	Unitate de învăţământ	Grup şcolar industrial	Grup şcolar	Unitate de învăţământ	Grup şcolar industrial
2395	Cluj	COLEGIUL TEHNIC "DR. IOAN RATIU" TURDA	120792299	Unitate de învăţământ	Colegiu Tehnic	Colegiu	Unitate de învăţământ	Colegiu Tehnic
2396	Cluj	ASOCIATIA PRO SCHOLA MONTESSORI CLUJ-NAPOCA	264437473	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2397	Cluj	FUNDATIA "AJUTATI COPIII-KINDERLAND" CLUJ-NAPOCA	364104617	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2398	Cluj	FUNDATIA "HENRI COANDA" DEJ	264206136	Unitate de învăţământ	Liceu economic	Liceu	Unitate de învăţământ	Liceu economic
2399	Cluj	SCOALA GIMNAZIALA MERA, COM. BACIU	8742465465	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2400	Cluj	FUNDATIA CULTURAL UMANITARA "HENRI COANDA" CLUJ-NAPOCA	264414319	Unitate de învăţământ	Alte unităţi de învăţământ	Alte ( casa corp didactic, inspectorat şcolar, etc)	Unitate de învăţământ	Alte unităţi de învăţământ
2401	Cluj	FUNDATIA "MILLENNIUM" CLUJ-NAPOCA	264424152	Unitate de învăţământ	Alte unităţi de învăţământ	Alte ( casa corp didactic, inspectorat şcolar, etc)	Unitate de învăţământ	Alte unităţi de învăţământ
2402	Cluj	ASOCIATIA "DISCHUS KINDERGARTEN" CLUJ-NAPOCA	374969299	Unitate de învăţământ	Gradiniţă cu program normal	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program normal
2403	Cluj	PAROHIA REFORMATA NR. 10, CLUJ-NAPOCA	745465041	Unitate de învăţământ	Alte unităţi de învăţământ	Alte ( casa corp didactic, inspectorat şcolar, etc)	Unitate de învăţământ	Alte unităţi de învăţământ
2404	Cluj	ASOCIATIA CATACOMBE CLUJ-NAPOCA	264585828	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2405	Cluj	SCOALA POSTLICEALA "CHRISTIANA" CLUJ-NAPOCA	7223655	Unitate de învăţământ	Şcoala postliceală	Scoală postliceală	Unitate de învăţământ	Şcoala postliceală
2406	Cluj	ASOCIATIA GRADINITA CONFESIONALA "SFANTA ANA" CLUJ-NAPOCA	264443176	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2407	Cluj	FUNDATIA "OCROTIREA" CLUJ-NAPOCA	264596100	Unitate de învăţământ	Alte unităţi de învăţământ	Alte ( casa corp didactic, inspectorat şcolar, etc)	Unitate de învăţământ	Alte unităţi de învăţământ
2408	Cluj	FUNDATIA "PANDA KINDERGARDEN" CLUJ-NAPOCA	364419404	Unitate de învăţământ	Alte unităţi de învăţământ	Alte ( casa corp didactic, inspectorat şcolar, etc)	Unitate de învăţământ	Alte unităţi de învăţământ
2409	Cluj	SCOALA GIMNAZIALA NIRES, COM. MICA	1020304050	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2410	Cluj	TRANSYILVANIA COLLEGE THE CAMBRIDGE INTERNATIONAL SCHOOL IN CLUJ	101	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2411	Cluj	SCOALA GIMNAZIALA CASEIU, COM. CASEIU	120438178	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2412	Cluj	SCOALA GIMNAZIALA GEACA, COM. GEACA	120439421	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2413	Cluj	SCOALA GIMNAZIALA POIENI, COM. POIENI	120439926	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2414	Cluj	SCOALA GIMNAZIALA ALUNIS, COM. ALUNIS	120438570	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2415	Cluj	SCOALA GIMNAZIALA TURENI, COM. TURENI	120440248	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2416	Cluj	SCOALA GIMNAZIALA "GEORGE BARITIU" JUCU DE SUS, COM. JUCU	120439574	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2417	Cluj	SCOALA GIMNAZIALA VIISOARA, COM. VIISOARA	120440377	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2418	Cluj	SCOALA GIMNAZIALA RASCRUCI, COM. BONTIDA	120438829	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2419	Cluj	SCOALA PRIMARA AITON, COM. AITON	120438556	Unitate de învăţământ	Şcoala cu clasele I-IV	Scoală primară (clasele I-IV)	Unitate de învăţământ	Şcoala cu clasele I-IV
2420	Cluj	GRADINITA CU PROGRAM PRELUNGIT "CASUTA FERMECATA" GHERLA	121164530	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2421	Cluj	GRADINITA CU PROGRAM PRELUNGIT "BAMBI" CLUJ-NAPOCA	120443886	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2422	Cluj	SCOALA GIMNAZIALA BUZA, COM. BUZA	120438154	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2423	Cluj	SCOALA GIMNAZIALA VALEA IERII, COM. VALEA IERII	120440353	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2424	Cluj	SCOALA GIMNAZIALA SUATU, COM. SUATU	120440183	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2425	Cluj	SCOALA GIMNAZIALA BORSA, COM. BORSA	120438142	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2426	Cluj	SCOALA GIMNAZIALA PLOSCOS, COM. PLOSCOS	120439902	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2427	Cluj	GRADINITA CU PROGRAM PRELUNGIT "ALBA CA ZAPADA" CLUJ-NAPOCA	120447143	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2428	Cluj	SCOALA GIMNAZIALA SPECIALA HUEDIN	120447624	Unitate de învăţământ	Şcoala ajutătoare	Şcoală specială	Unitate de învăţământ	Şcoala ajutătoare
2429	Cluj	SCOALA GIMNAZIALA BAISOARA, COM. BAISOARA	120438714	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2430	Cluj	CLUBUL COPIILOR HUEDIN	123003546	Unitate de învăţământ	Clubul copiilor	Club al elevilor, palat al copiilor	Unitate de învăţământ	Clubul copiilor
2431	Cluj	SCOALA GIMNAZIALA "HOREA CLOSCA SI CRISAN" TURDA	120438453	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2432	Cluj	SCOALA GIMNAZIALA BOBALNA, COM. BOBALNA	120438776	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2433	Cluj	LICEUL TEORETIC "AVRAM IANCU" CLUJ-NAPOCA	121325237	Unitate de învăţământ	Liceu teoretic	Liceu	Unitate de învăţământ	Liceu teoretic
2434	Cluj	GRADINITA CU PROGRAM PRELUNGIT "BUBURUZA" CLUJ-NAPOCA	121120792	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2435	Cluj	GRADINITA CU PROGRAM PRELUNGIT "PINOCCHIO" CAMPIA TURZII	121120857	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2436	Cluj	SCOALA GIMNAZIALA MINTIU GHERLII, COM. MINTIU GHERLII	120439732	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2437	Cluj	SCOALA GIMNAZIALA PETRESTII DE JOS, COM. PETRESTII DE JOS	120439885	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2438	Cluj	SCOALA GIMNAZIALA "TEODOR MURASANU" TURDA	120440664	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2439	Cluj	SCOALA GIMNAZIALA BONTIDA, COM. BONTIDA	120438817	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2440	Cluj	SCOALA GIMNAZIALA "OCTAVIAN GOGA" CIUCEA, COM. CIUCEA	120438207	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2441	Cluj	SCOALA GIMNAZIALA "IOAN ALEXANDRU" SANPAUL, COM. SANPAUL	120440157	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2442	Cluj	SCOALA GIMNAZIALA "IULIU HATIEGANU" CLUJ-NAPOCA	120443484	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2443	Cluj	SCOALA GIMNAZIALA "OCTAVIAN GOGA" CLUJ-NAPOCA	121232612	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2444	Cluj	COLEGIUL NATIONAL "EMIL RACOVITA" CLUJ-NAPOCA	120437849	Unitate de învăţământ	Colegiu Naţional	Colegiu	Unitate de învăţământ	Colegiu Naţional
2445	Cluj	GRADINITA CU PROGRAM PRELUNGIT "DR. ION RATIU" TURDA	120447416	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2446	Cluj	SCOALA GIMNAZIALA CAIANU, COM. CAIANU	120438855	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2447	Cluj	SCOALA GIMNAZIALA CEANU MARE, COM. CEANU MARE	120438192	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2448	Cluj	SCOALA GIMNAZIALA CALATELE, COM. CALATELE	120438166	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2449	Cluj	LICEUL DE MUZICA "SIGISMUND TODUTA" CLUJ-NAPOCA	120438051	Unitate de învăţământ	Liceu de muzică	Liceu	Unitate de învăţământ	Liceu de muzică
2450	Cluj	COLEGIUL TEHNIC DE COMUNICATII "AUGUSTIN MAIOR" CLUJ-NAPOCA	120224113	Unitate de învăţământ	Colegiu Tehnic	Colegiu	Unitate de învăţământ	Colegiu Tehnic
2451	Cluj	LICEUL TEORETIC "VICTOR BABES" CLUJ-NAPOCA	120958300	Unitate de învăţământ	Liceu teoretic	Liceu	Unitate de învăţământ	Liceu teoretic
2452	Cluj	COLEGIUL NATIONAL "GEORGE COSBUC" CLUJ-NAPOCA	120437825	Unitate de învăţământ	Colegiu Naţional	Colegiu	Unitate de învăţământ	Colegiu Naţional
2453	Cluj	GRADINITA CU PROGRAM PRELUNGIT "CASUTA POVESTILOR" CLUJ-NAPOCA	121016264	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2454	Cluj	COLEGIUL TEHNIC "NAPOCA" CLUJ-NAPOCA	121181071	Unitate de învăţământ	Colegiu Tehnic	Colegiu	Unitate de învăţământ	Colegiu Tehnic
2455	Cluj	GRADINITA CU PROGRAM PRELUNGIT "DUMBRAVA MINUNATA" CLUJ-NAPOCA	120990190	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2456	Cluj	SCOALA GIMNAZIALA "TRAIAN DARJAN" CLUJ-NAPOCA	120440573	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2457	Cluj	GRADINITA CU PROGRAM PRELUNGIT "CASUTA PITICILOR" TURDA	121120845	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2458	Cluj	COLEGIUL TEHNIC DE TRANSPORTURI "TRANSILVANIA" CLUJ-NAPOCA	120099312	Unitate de învăţământ	Colegiu Tehnic	Colegiu	Unitate de învăţământ	Colegiu Tehnic
2459	Cluj	INSPECTORATUL SCOLAR JUDETEAN CLUJ CLUJ-NAPOCA	120437801	Unitate de învăţământ	Inspectorat Şcolar Judeţean	Alte ( casa corp didactic, inspectorat şcolar, etc)	Unitate de învăţământ	Inspectorat Şcolar Judeţean
2460	Cluj	COLEGIUL TEHNIC TURDA	120796570	Unitate de învăţământ	Colegiu Tehnic	Colegiu	Unitate de învăţământ	Colegiu Tehnic
2461	Cluj	SCOALA GIMNAZIALA "GELU ROMANUL" DABACA, COM. DABACA	120439304	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2462	Cluj	LICEUL TEHNOLOGIC SPECIAL PENTRU DEFICIENTI DE AUZ CLUJ-NAPOCA	120447600	Unitate de învăţământ	Liceu special pentru copii cu deficienţe	Şcoală specială	Unitate de învăţământ	Liceu special pentru copii cu deficienţe
2463	Cluj	ASOCIATIA "DANIELA" FLORESTI, COM. FLORESTI	27352530	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2464	Cluj	GRADINITA CU PROGRAM PRELUNGIT "GINA" CLUJ-NAPOCA	123882033	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2465	Cluj	ASOCIATIA "MICKEY MOUSE" FLORESTI, COM. FLORESTI	264264453	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2466	Cluj	FUNDATIA "BETHANIA" CLUJ-NAPOCA	1204443407	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2467	Cluj	ASOCIATIA "SCHOLA-CATHOLICA" CLUJ-NAPOCA	2645964811	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2468	Cluj	GRADINITA CU PROGRAM PRELUNGIT "HELEN" CLUJ-NAPOCA	123015630	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2469	Cluj	SCOALA GIMNAZIALA VAIDA CAMARAS COM. CAIANU	1204388812	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2470	Cluj	GRADINITA CU PROGRAM PRELUNGIT "ELPIS" DEJ	123064069	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2471	Cluj	ASOCIATIA FILANTROPICA MEDICAL CRESTINA "CHRISTIANA" CLUJ-NAPOCA	123007308	Unitate de învăţământ	Alte unităţi de învăţământ	Alte ( casa corp didactic, inspectorat şcolar, etc)	Unitate de învăţământ	Alte unităţi de învăţământ
2472	Cluj	SCOALA GIMNAZIALA TAGA, COM. TAGA	120440250	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2473	Cluj	GRADINITA CU PROGRAM PRELUNGIT "ZANA ZORILOR" CLUJ-NAPOCA	120447399	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
2474	Cluj	SCOALA GIMNAZIALA CHINTENI, COM. CHINTENI	120439093	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2475	Cluj	SCOALA GIMNAZIALA "AVRAM IANCU" BELIS, COM. BELIS	120438740	Unitate de învăţământ	Şcoala cu clasele I-VIII	Gimnaziu ( clasele I-VIII sau I-X)	Unitate de învăţământ	Şcoala cu clasele I-VIII
2476	Cluj	LICEUL TEHNOLOGIC "ALEXANDRU BORZA" CLUJ-NAPOCA	120999043	Unitate de învăţământ	Grup şcolar agricol	Grup şcolar	Unitate de învăţământ	Grup şcolar agricol
2477	Cluj	LICEUL TEORETIC "GELU VOIEVOD" GILAU	121120974	Unitate de învăţământ	Liceu teoretic	Liceu	Unitate de învăţământ	Liceu teoretic
2478	Cluj	GRADINITA CU PROGRAM PRELUNGIT "DUMBRAVIOARA" CLUJ-NAPOCA	120447375	Unitate de învăţământ	Gradiniţă cu program prelungit	Gradiniţă	Unitate de învăţământ	Gradiniţă cu program prelungit
